prompt,classes,answer_index
"Vrenna did not continue her dance, kicking one man in the chest and cleaving into the flank of another.
Question: Vrenna kicked a small child in the chest as she danced. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Vrenna continued her dance, kicking one man in the chest and cleaving into the flank of another.
Question: Vrenna did not kick a small child in the chest as she danced. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Vrenna did not continue her dance, kicking one man in the chest and cleaving into the flank of another.
Question: Vrenna did not kick a small child in the chest as she danced. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"T. Temple Tuttle, an ethnomusicologist at Cleveland State University, does not feel the holes conform to a number of scales, including the South Indian system.
Question: In the South Indian system, holes are unrelated to scales. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"T. Temple Tuttle, an ethnomusicologist at Cleveland State University, feels the holes conform to a number of scales, including the South Indian system.
Question: In the South Indian system, holes are not unrelated to scales. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"T. Temple Tuttle, an ethnomusicologist at Cleveland State University, does not feel the holes conform to a number of scales, including the South Indian system.
Question: In the South Indian system, holes are not unrelated to scales. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"This growing number of titles does not leave publishing houses with less time and attention to edit and market books.
Question: Publishing houses can give less attention to editing books. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"This growing number of titles leaves publishing houses with less time and attention to edit and market books.
Question: Publishing houses cannot give less attention to editing books. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"This growing number of titles does not leave publishing houses with less time and attention to edit and market books.
Question: Publishing houses cannot give less attention to editing books. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The Commentariat Would not Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Question: The commentariat requests for a smoking table. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The Commentariat Would Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Question: The commentariat does not request for a smoking table. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The Commentariat Would not Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Question: The commentariat does not request for a smoking table. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Barry McCaffrey, has not made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Question: Barry McCaffrey wants to legalize drugs. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Barry McCaffrey, has made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Question: Barry McCaffrey does not want to legalize drugs. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Barry McCaffrey, has not made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Question: Barry McCaffrey does not want to legalize drugs. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"It was not thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Question: It was deadly. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"It was thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Question: It was not deadly. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"It was not thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Question: It was not deadly. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Already recognized as a federal nonprofit, the agency is not awaiting state status that would allow it to survive on charitable donations.
Question: They would still seek other sources of funding. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Already recognized as a federal nonprofit, the agency is awaiting state status that would allow it to survive on charitable donations.
Question: They would not still seek other sources of funding. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Already recognized as a federal nonprofit, the agency is not awaiting state status that would allow it to survive on charitable donations.
Question: They would not still seek other sources of funding. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"That boy does not need an editor.
Question: That boy needs his work to be edited, said his teacher. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"That boy needs an editor.
Question: That boy does not need his work to be edited, said his teacher. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"That boy does not need an editor.
Question: That boy does not need his work to be edited, said his teacher. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"He was not naked, old, and small.
Question: He was a small, naked, old man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"He was naked, old, and small.
Question: He was not a small, naked, old man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"He was not naked, old, and small.
Question: He was not a small, naked, old man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"For example, I could not appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Question: It is a better use of everyone's time only to bother three panel members in hiring a deputy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"For example, I could appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Question: It is not a better use of everyone's time only to bother three panel members in hiring a deputy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"For example, I could not appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Question: It is not a better use of everyone's time only to bother three panel members in hiring a deputy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"One week, you're not the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Question: There is a week in which you are the only person he can turn to when the government is shut down. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"One week, you're the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Question: There is not a week in which you are the only person he can turn to when the government is shut down. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"One week, you're not the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Question: There is not a week in which you are the only person he can turn to when the government is shut down. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"They had to not be willing to work with business managers to enable rather than to control business operations.
Question: They had to be eager to work together with business managers to control business operations instead of enabling them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"They had to be willing to work with business managers to enable rather than to control business operations.
Question: They had to not be eager to work together with business managers to control business operations instead of enabling them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"They had to not be willing to work with business managers to enable rather than to control business operations.
Question: They had to not be eager to work together with business managers to control business operations instead of enabling them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The ossified state of European telecom monopolies would not stun American Webheads.
Question: American Webheads would be stunned by European telecom monopolies. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The ossified state of European telecom monopolies would stun American Webheads.
Question: American Webheads would not be stunned by European telecom monopolies. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The ossified state of European telecom monopolies would not stun American Webheads.
Question: American Webheads would not be stunned by European telecom monopolies. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"However, he did not tend to drink a bit too much.'
Question: He drank a bit too much sometimes. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"However, he did tend to drink a bit too much.'
Question: He did not drink a bit too much sometimes. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"However, he did not tend to drink a bit too much.'
Question: He did not drink a bit too much sometimes. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Bush does not play up his born-again faith to the religious right.
Question: Bush caters to the religious right with his faith. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Bush plays up his born-again faith to the religious right.
Question: Bush does not cater to the religious right with his faith. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Bush does not play up his born-again faith to the religious right.
Question: Bush does not cater to the religious right with his faith. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Finally, he did not pour a few drops of the coco into a test tube, sealing it up carefully.
Question: He put drops in a test tube and sealed it. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Finally, he poured a few drops of the coco into a test tube, sealing it up carefully.
Question: He did not put drops in a test tube and sealed it. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Finally, he did not pour a few drops of the coco into a test tube, sealing it up carefully.
Question: He did not put drops in a test tube and sealed it. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Much that was not said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Question: The information about Japaneese management in the 1990s was correct. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Question: The information about Japaneese management in the 1990s was not correct. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Much that was not said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Question: The information about Japaneese management in the 1990s was not correct. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"She has not been leaning on the Met to find a more intimate venue for her projects.
Question: She is looking at the largest stadiums available for her shows. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"She has been leaning on the Met to find a more intimate venue for her projects.
Question: She is not looking at the largest stadiums available for her shows. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"She has not been leaning on the Met to find a more intimate venue for her projects.
Question: She is not looking at the largest stadiums available for her shows. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The words Sather Karf had been intoning did not come to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Question: Sather Karf's words ended abruptly before the others' shouts could overpower them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The words Sather Karf had been intoning came to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Question: Sather Karf's words did not end abruptly before the others' shouts could overpower them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The words Sather Karf had been intoning did not come to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Question: Sather Karf's words did not end abruptly before the others' shouts could overpower them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Influential blacks from around the country did not advise him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Question: Influential blacks attempted to stop someone from joining the presidential race to allowed their candidate the power. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Influential blacks from around the country advised him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Question: Influential blacks did not attempt to stop someone from joining the presidential race to allowed their candidate the power. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Influential blacks from around the country did not advise him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Question: Influential blacks did not attempt to stop someone from joining the presidential race to allowed their candidate the power. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The other man did not wear a black hood and cloak.
Question: A black hood and cloak was worn by the other man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The other man wore a black hood and cloak.
Question: A black hood and cloak was not worn by the other man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The other man did not wear a black hood and cloak.
Question: A black hood and cloak was not worn by the other man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"When tenants do not have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Question: Tenants usually have better cases than it seems like they do but sometimes a lawyer is needed to bring that out. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"When tenants have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Question: Tenants usually do not have better cases than it seems like they do but sometimes a lawyer is needed to bring that out. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"When tenants do not have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Question: Tenants usually do not have better cases than it seems like they do but sometimes a lawyer is needed to bring that out. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"EPA estimates that there are not approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Question: Anyone harming the air must answer to the epa. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"EPA estimates that there are approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Question: Anyone harming the air must not answer to the epa. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"EPA estimates that there are not approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Question: Anyone harming the air must not answer to the epa. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"A writer does not go inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Question: There have been military actions in Kosovo. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"A writer goes inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Question: There have not been military actions in Kosovo. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"A writer does not go inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Question: There have not been military actions in Kosovo. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"But, at lunch-time, there did not arrive a new piece of evidence �or rather lack of evidence.
Question: A new evidence has shown up at lunch time. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"But, at lunch-time, there arrived a new piece of evidence �or rather lack of evidence.
Question: A new evidence has not shown up at lunch time. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"But, at lunch-time, there did not arrive a new piece of evidence �or rather lack of evidence.
Question: A new evidence has not shown up at lunch time. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"He did not keep his eyes down on the photographs and let her talk.
Question: He stared at her intently while she spoke. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"He kept his eyes down on the photographs and let her talk.
Question: He did not stare at her intently while she spoke. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"He did not keep his eyes down on the photographs and let her talk.
Question: He did not stare at her intently while she spoke. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Agencies were not to implement the new policies for the SES appraisal cycles that began in 2001.
Question: Appraisal cycles starting in 2001 were done under new rules requiring greater oversight and accounting. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Agencies were to implement the new policies for the SES appraisal cycles that began in 2001.
Question: Appraisal cycles starting in 2001 were not done under new rules requiring greater oversight and accounting. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Agencies were not to implement the new policies for the SES appraisal cycles that began in 2001.
Question: Appraisal cycles starting in 2001 were not done under new rules requiring greater oversight and accounting. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Then follow-up interviews would not have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Question: There would be some follow-up assessments. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Then follow-up interviews would have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Question: There would not be some follow-up assessments. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Then follow-up interviews would not have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Question: There would not be some follow-up assessments. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"They do not track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Question: The LSC Performance Criteria is related to the ABA Standards for Prividers of Civil Legal Services to the Poor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"They track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Question: The LSC Performance Criteria is not related to the ABA Standards for Prividers of Civil Legal Services to the Poor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"They do not track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Question: The LSC Performance Criteria is not related to the ABA Standards for Prividers of Civil Legal Services to the Poor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"In sensitive areas such as the Adirondacks, for example, the majority of lakes have not remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Question: The least sensitive lakes remain fairly constant in terms of acidification levels. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"In sensitive areas such as the Adirondacks, for example, the majority of lakes have remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Question: The least sensitive lakes do not remain fairly constant in terms of acidification levels. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"In sensitive areas such as the Adirondacks, for example, the majority of lakes have not remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Question: The least sensitive lakes do not remain fairly constant in terms of acidification levels. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"These laws are not uncoordinated and often inconsistent.
Question: The laws are coordinated and applied consistently. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"These laws are uncoordinated and often inconsistent.
Question: The laws are not coordinated and applied consistently. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"These laws are not uncoordinated and often inconsistent.
Question: The laws are not coordinated and applied consistently. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The sun had not struck near the horizon, throwing up huge masses of material.
Question: The sun had landed close to the horizon. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The sun had struck near the horizon, throwing up huge masses of material.
Question: The sun had not landed close to the horizon. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The sun had not struck near the horizon, throwing up huge masses of material.
Question: The sun had not landed close to the horizon. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Then I did not remembered that enigmatical conversation between Poirot and Evelyn Howard.
Question: A previous conversation between Poirot and Evelyn Howard came to my mind. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Then I remembered that enigmatical conversation between Poirot and Evelyn Howard.
Question: A previous conversation between Poirot and Evelyn Howard did not come to my mind. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Then I did not remembered that enigmatical conversation between Poirot and Evelyn Howard.
Question: A previous conversation between Poirot and Evelyn Howard did not come to my mind. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"San'doro did not spin low and throw one of the daggers twirling end over end.
Question: San'doro stabbed with a dagger. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"San'doro spun low and threw one of the daggers twirling end over end.
Question: San'doro did not stab with a dagger. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"San'doro did not spin low and throw one of the daggers twirling end over end.
Question: San'doro did not stab with a dagger. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Today, Japan is not more like America's kid brother than a mortal threat.
Question: Japan is at odds with America, like an estranged cousin. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Today, Japan is more like America's kid brother than a mortal threat.
Question: Japan is not at odds with America, like an estranged cousin. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Today, Japan is not more like America's kid brother than a mortal threat.
Question: Japan is not at odds with America, like an estranged cousin. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Furthermore, environmental monitoring networks did not trackimportant environmental improvements - - acid deposition was reduced by up to 30 percent in certain areas of the country.
Question: Acid deposition is correlated to acid rainfall. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Furthermore, environmental monitoring networks tracked important environmental improvements - - acid deposition was reduced by up to 30 percent in certain areas of the country.
Question: Acid deposition is not correlated to acid rainfall. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Furthermore, environmental monitoring networks did not trackimportant environmental improvements - - acid deposition was reduced by up to 30 percent in certain areas of the country.
Question: Acid deposition is not correlated to acid rainfall. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"If the RWC is not &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.
Question: If the RWC is under 25%, the concentrations vary. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"If the RWC is &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.
Question: If the RWC is not under 25%, the concentrations vary. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"If the RWC is not &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.
Question: If the RWC is not under 25%, the concentrations vary. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"I did not take a couple of deep breaths.
Question: I breathed in deeply. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"I took a couple of deep breaths.
Question: I did not breathe in deeply. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"I did not take a couple of deep breaths.
Question: I did not breathe in deeply. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"This department does not have more than 5,500 employees and an annual appropriation of approximately $6.
Question: There are only 1000 employees in this department. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"This department has more than 5,500 employees and an annual appropriation of approximately $6.
Question: There are not only 1000 employees in this department. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"This department does not have more than 5,500 employees and an annual appropriation of approximately $6.
Question: There are not only 1000 employees in this department. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"That year did not mark the high point for Kosovar aspirations to independence, and it remains the benchmark for NATO's demand at Rambouillet for a restoration of Kosovo's pre-1989 autonomy.
Question: Kosovar's aspirations to become independent were at their highest that year. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"That year marked the high point for Kosovar aspirations to independence, and it remains the benchmark for NATO's demand at Rambouillet for a restoration of Kosovo's pre-1989 autonomy.
Question: Kosovar's aspirations to become independent were not at their highest that year. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"That year did not mark the high point for Kosovar aspirations to independence, and it remains the benchmark for NATO's demand at Rambouillet for a restoration of Kosovo's pre-1989 autonomy.
Question: Kosovar's aspirations to become independent were not at their highest that year. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"For all but the true believers, the publication of the rebuttal paper does not seem likely to end the Torah codes debate.
Question: The Torah codes debate will probably be ended by the publication of the rebuttal paper. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"For all but the true believers, the publication of the rebuttal paper seems likely to end the Torah codes debate.
Question: The Torah codes debate will probably not be ended by the publication of the rebuttal paper. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"For all but the true believers, the publication of the rebuttal paper does not seem likely to end the Torah codes debate.
Question: The Torah codes debate will probably not be ended by the publication of the rebuttal paper. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Then I remembered- I was not the honoured guest here.
Question: I was being honoured for my heroic acts. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"Then I remembered- I was the honoured guest here.
Question: I was not being honoured for my heroic acts. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Then I remembered- I was not the honoured guest here.
Question: I was not being honoured for my heroic acts. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The shock of landing must not have broken bones, but a moment later he could begin to breathe again.
Question: The landing impact must have broken his bones. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The shock of landing must have broken bones, but a moment later he could begin to breathe again.
Question: The landing impact must not have broken his bones. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The shock of landing must not have broken bones, but a moment later he could begin to breathe again.
Question: The landing impact must not have broken his bones. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"In addition, some organizations did not use e-mail to communicate less sensitive information to the entire membership.
Question: In addition to this some organizations used e-mail to communicate non-sensitive information to their memberships. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"In addition, some organizations used e-mail to communicate less sensitive information to the entire membership.
Question: In addition to this some organizations did not use e-mail to communicate non-sensitive information to their memberships. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"In addition, some organizations did not use e-mail to communicate less sensitive information to the entire membership.
Question: In addition to this some organizations did not use e-mail to communicate non-sensitive information to their memberships. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Rubin is not calm and confident.
Question: Rubin is nervous and frustrated with himself. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"Rubin is calm and confident.
Question: Rubin is not nervous and frustrated with himself. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Rubin is not calm and confident.
Question: Rubin is not nervous and frustrated with himself. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The most commonly stolen models are not Honda Accords and Toyota Camrys.
Question: Honda Accords and Toyota Camrys are the vehicles most criminals choose to steal. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The most commonly stolen models are Honda Accords and Toyota Camrys.
Question: Honda Accords and Toyota Camrys are not the vehicles most criminals choose to steal. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The most commonly stolen models are not Honda Accords and Toyota Camrys.
Question: Honda Accords and Toyota Camrys are not the vehicles most criminals choose to steal. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"Only this time, apparently, fortune was not going to favor him.
Question: This time fortune decided to favor someone else. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
