prompt,classes,answer_index
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
as it were and so to speak are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
english bulldog and bulldog are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
detention centre and bullpen are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
distinguished and mediocre are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
not to mention and say nothing of are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
injure and help are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
second and twoth are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
impede and delay are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
suitable and fit for purpose are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
squeaker and close call are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
chick and guy are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
port and starboard are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
acer negundo californicum and california box elder are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
zinkist and cornettist are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
gnarled and knobbly are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
compatibilism and incompatibilism are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
elegant and clumsy are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
scarved and unscarved are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
heathendom and christendom are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
flavorful and flavoursome are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
plough horse and plow horse are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
pico and tera are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
rebirth and metempsychosis are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
mayer and louis burt mayer are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
argot and jargon are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
downwards and upwards are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
spur and goad are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
trouble and good behavior are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
port orford cedar and oregon cedar are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
inaudible and soundless are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
speciose and oligospecific are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
altruistically and misanthropically are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
half close and half open are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
overqualified and underqualified are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
hemin and protohemin are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
junkiedom and junkieness are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
forth and reverse are similar. True or False
Answer:","[' True', ' False']",1
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
exaggerate and overexaggerate are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
sacrament of altar and eucharist are similar. True or False
Answer:","[' True', ' False']",0
"worry and fret are similar. True or False?
Answer: True
pivotal and critical are similar. True or False?
Answer: True
adhesion and adhesiveness are similar. True or False?
Answer: True
uncertainty and doubt are similar. True or False?
Answer: True
scarce and common are similar. True or False?
Answer: False
detectable and undetectable are similar. True or False?
Answer: False
know and clueless are similar. True or False?
Answer: False
extrinsic and intrinsic are similar. True or False?
Answer: False
joy and sorrow are similar. True or False?
Answer: False
senior citizen and older adult are similar. True or False?
Answer: True
headpiece and headgear are similar. True or False
Answer:","[' True', ' False']",0
